date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
12/2/2023,34,Stick Season,Noah Kahan,92,182346,album,14,10/14/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
12/2/2023,35,Mistletoe,Justin Bieber,87,182946,album,15,1/1/2011,FALSE,https://i.scdn.co/image/ab67616d0000b273af0aff7f601df9ed6d2d531d
12/2/2023,36,As It Was,Harry Styles,94,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
12/2/2023,37,Según Quién,Maluma,90,142334,album,25,8/25/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
12/2/2023,38,Flowers,Miley Cyrus,92,200600,album,14,8/18/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
12/2/2023,39,Daylight,David Kushner,94,212953,single,1,4/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
12/2/2023,40,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,94,229477,album,21,10/26/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac
12/2/2023,41,Houdini,Dua Lipa,93,185917,single,1,11/9/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
12/2/2023,42,LALA,Myke Towers,95,197920,album,23,3/23/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
12/2/2023,43,Starboy,The Weeknd,93,230453,album,18,11/25/2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
12/2/2023,44,Sleigh Ride,The Ronettes,77,181266,album,15,12/4/2020,FALSE,https://i.scdn.co/image/ab67616d0000b2731f0d5a8ff630fd5944c3936d
12/2/2023,45,CLASSY 101,Feid,0,195586,album,10,12/1/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
12/2/2023,46,LADY GAGA,Peso Pluma,93,212878,album,17,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
12/2/2023,47,Anti-Hero,Taylor Swift,92,200690,album,13,10/21/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
12/2/2023,48,Merry Christmas Everyone,Shakin' Stevens,85,220160,album,13,11/25/1991,FALSE,https://i.scdn.co/image/ab67616d0000b273d962f3b4235f8c6429a829fb
12/2/2023,49,Prada,cassö & RAYE & D-Block Europe,94,132359,single,1,8/11/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
12/2/2023,50,fukumean,Gunna,93,125040,album,15,6/16/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
12/3/2023,1,All I Want for Christmas Is You,Mariah Carey,95,241106,album,10,10/28/1994,FALSE,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f
12/3/2023,2,Last Christmas - Single Version,Wham!,84,265960,album,16,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734b68569ae3fdd6fcd0f98615
12/3/2023,3,Rockin' Around The Christmas Tree,Brenda Lee,93,126266,album,12,10/19/1964,FALSE,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3
12/3/2023,4,Jingle Bell Rock,Bobby Helms,89,130973,single,2,12/2/1957,FALSE,https://i.scdn.co/image/ab67616d0000b273fd56f3c7a294f5cfe51c7b17
12/3/2023,5,Santa Tell Me,Ariana Grande,91,204093,single,1,11/24/2014,FALSE,https://i.scdn.co/image/ab67616d0000b273a1db745e63940bc06985dea5
12/3/2023,6,It's Beginning to Look a Lot like Christmas,Michael Bublé,82,207199,album,21,10/14/2011,FALSE,https://i.scdn.co/image/ab67616d0000b2732ead7786631d8dd3b59be4f0
12/3/2023,7,greedy,Tate McRae,100,131872,single,1,9/15/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
12/3/2023,8,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,90,117146,album,12,1/1/1959,FALSE,https://i.scdn.co/image/ab67616d0000b2736d88028a85c771f37374c8ea
12/3/2023,9,It's the Most Wonderful Time of the Year,Andy Williams,76,151000,album,12,1963,FALSE,https://i.scdn.co/image/ab67616d0000b273585897779cf3591ba0f07650
12/3/2023,10,Cruel Summer,Taylor Swift,99,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
12/3/2023,11,My Love Mine All Mine,Mitski,98,137773,album,11,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
12/3/2023,12,Lovin On Me,Jack Harlow,95,138411,single,1,11/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
12/3/2023,13,Snowman,Sia,90,165900,album,13,11/1/2018,FALSE,https://i.scdn.co/image/ab67616d0000b273d1410c1372fab1e516328fa8
12/3/2023,14,You’re Losing Me (From The Vault),Taylor Swift,88,277831,single,1,11/29/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734fe1868aa6838eb595f3673a
12/3/2023,15,Underneath the Tree,Kelly Clarkson,81,229640,album,14,10/29/2013,FALSE,https://i.scdn.co/image/ab67616d0000b273f54a315f1d2445791fe601a7
12/3/2023,16,Holly Jolly Christmas,Michael Bublé,78,119786,album,16,10/14/2011,FALSE,https://i.scdn.co/image/ab67616d0000b27395517befb15ad5d63af701ab
12/3/2023,17,Seven (feat. Latto) (Explicit Ver.),Jung Kook,89,183550,album,11,11/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
12/3/2023,18,Feliz Navidad,José Feliciano,83,182066,album,15,9/24/2002,FALSE,https://i.scdn.co/image/ab67616d0000b273c8ac560f803bba4902f8bbc5
12/3/2023,19,Si No Estás,iñigo quintero,98,184061,single,1,9/23/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
12/3/2023,20,Paint The Town Red,Doja Cat,88,230480,album,15,9/20/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
12/3/2023,21,PERRO NEGRO,Bad Bunny,97,162767,album,22,10/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
12/3/2023,22,QLONA,KAROL G,93,172797,album,9,8/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
12/3/2023,23,Sleigh Ride,The Ronettes,77,181266,album,15,12/4/2020,FALSE,https://i.scdn.co/image/ab67616d0000b2731f0d5a8ff630fd5944c3936d
12/3/2023,24,Standing Next to You,Jung Kook,98,206019,album,11,11/3/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
12/3/2023,25,Mistletoe,Justin Bieber,87,182946,album,15,1/1/2011,FALSE,https://i.scdn.co/image/ab67616d0000b273af0aff7f601df9ed6d2d531d
12/3/2023,26,HARLEY QUINN,Fuerza Regida,94,143327,album,30,10/20/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ad57982065339f7dc2058efe
12/3/2023,27,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,94,191466,single,1,8/30/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
12/3/2023,28,Merry Christmas Everyone,Shakin' Stevens,85,220160,album,13,11/25/1991,FALSE,https://i.scdn.co/image/ab67616d0000b273d962f3b4235f8c6429a829fb
12/3/2023,29,Strangers,Kenya Grace,97,172964,single,1,9/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
12/3/2023,30,I Wanna Be Yours,Arctic Monkeys,95,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
12/3/2023,31,Water,Tyla,95,200255,single,1,7/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
12/3/2023,32,MONACO,Bad Bunny,97,267194,album,22,10/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
12/3/2023,33,Kill Bill,SZA,91,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
12/3/2023,34,Según Quién,Maluma,90,142334,album,25,8/25/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
12/3/2023,35,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,92,244684,single,3,6/23/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
12/3/2023,36,Agora Hills,Doja Cat,84,265360,album,15,9/20/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
12/3/2023,37,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,86,214333,compilation,119,10/5/2010,FALSE,https://i.scdn.co/image/ab67616d0000b27361a389971d7842d02b0623ab
12/3/2023,38,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,85,155453,album,14,11/8/1994,FALSE,https://i.scdn.co/image/ab67616d0000b273df1066335619efa75889bcfc
12/3/2023,39,LALA,Myke Towers,95,197920,album,23,3/23/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
12/3/2023,40,Driving Home for Christmas,Chris Rea,70,239946,compilation,13,10/17/1988,FALSE,https://i.scdn.co/image/ab67616d0000b273074c5d0ef113a4c2f64fedeb
12/3/2023,41,As It Was,Harry Styles,94,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
12/3/2023,42,vampire,Olivia Rodrigo,94,219724,album,12,9/8/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
12/3/2023,43,A Holly Jolly Christmas,Burl Ives,86,135533,album,12,10/1/1965,FALSE,https://i.scdn.co/image/ab67616d0000b273efe2a536761d4f8e8401ae62
12/3/2023,44,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,94,229477,album,21,10/26/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac
12/3/2023,45,Starboy,The Weeknd,93,230453,album,18,11/25/2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
12/3/2023,46,Daylight,David Kushner,94,212953,single,1,4/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
12/3/2023,47,Stick Season,Noah Kahan,92,182346,album,14,10/14/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
12/3/2023,48,LADY GAGA,Peso Pluma,93,212878,album,17,6/29/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
12/3/2023,49,Flowers,Miley Cyrus,92,200600,album,14,8/18/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
12/3/2023,50,The Christmas Song (Merry Christmas To You),Nat King Cole,86,192160,album,19,1962,FALSE,https://i.scdn.co/image/ab67616d0000b27330dc6027fd140c7ba68e900c
12/4/2023,1,All I Want for Christmas Is You,Mariah Carey,96,241106,album,10,10/28/1994,FALSE,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f
12/4/2023,2,Last Christmas - Single Version,Wham!,85,265960,album,16,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734b68569ae3fdd6fcd0f98615
12/4/2023,3,Rockin' Around The Christmas Tree,Brenda Lee,93,126266,album,12,10/19/1964,FALSE,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3
12/4/2023,4,Jingle Bell Rock,Bobby Helms,90,130973,single,2,12/2/1957,FALSE,https://i.scdn.co/image/ab67616d0000b273fd56f3c7a294f5cfe51c7b17
12/4/2023,5,Santa Tell Me,Ariana Grande,92,204093,single,1,11/24/2014,FALSE,https://i.scdn.co/image/ab67616d0000b273a1db745e63940bc06985dea5
12/4/2023,6,It's Beginning to Look a Lot like Christmas,Michael Bublé,83,207199,album,21,10/14/2011,FALSE,https://i.scdn.co/image/ab67616d0000b2732ead7786631d8dd3b59be4f0
12/4/2023,7,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,91,117146,album,12,1/1/1959,FALSE,https://i.scdn.co/image/ab67616d0000b2736d88028a85c771f37374c8ea
12/4/2023,8,It's the Most Wonderful Time of the Year,Andy Williams,76,151000,album,12,1963,FALSE,https://i.scdn.co/image/ab67616d0000b273585897779cf3591ba0f07650
12/4/2023,9,greedy,Tate McRae,100,131872,single,1,9/15/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
12/4/2023,10,My Love Mine All Mine,Mitski,98,137773,album,11,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
12/4/2023,11,Cruel Summer,Taylor Swift,99,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
12/4/2023,12,Snowman,Sia,90,165900,album,13,11/1/2018,FALSE,https://i.scdn.co/image/ab67616d0000b273d1410c1372fab1e516328fa8
12/4/2023,13,Underneath the Tree,Kelly Clarkson,82,229640,album,14,10/29/2013,FALSE,https://i.scdn.co/image/ab67616d0000b273f54a315f1d2445791fe601a7
12/4/2023,14,Heather,Conan Gray,88,198040,album,12,3/20/2020,FALSE,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43
12/4/2023,15,Holly Jolly Christmas,Michael Bublé,79,119786,album,16,10/14/2011,FALSE,https://i.scdn.co/image/ab67616d0000b27395517befb15ad5d63af701ab
12/4/2023,16,Feliz Navidad,José Feliciano,83,182066,album,15,9/24/2002,FALSE,https://i.scdn.co/image/ab67616d0000b273c8ac560f803bba4902f8bbc5
12/4/2023,17,Seven (feat. Latto) (Explicit Ver.),Jung Kook,89,183550,album,11,11/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
12/4/2023,18,Lovin On Me,Jack Harlow,95,138411,single,1,11/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
12/4/2023,19,You’re Losing Me (From The Vault),Taylor Swift,89,277831,single,1,11/29/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734fe1868aa6838eb595f3673a
12/4/2023,20,Sleigh Ride,The Ronettes,78,181266,album,15,12/4/2020,FALSE,https://i.scdn.co/image/ab67616d0000b2731f0d5a8ff630fd5944c3936d
12/4/2023,21,Mistletoe,Justin Bieber,88,182946,album,15,1/1/2011,FALSE,https://i.scdn.co/image/ab67616d0000b273af0aff7f601df9ed6d2d531d
12/4/2023,22,Standing Next to You,Jung Kook,98,206019,album,11,11/3/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
12/4/2023,23,Paint The Town Red,Doja Cat,88,230480,album,15,9/20/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
12/4/2023,24,Si No Estás,iñigo quintero,98,184061,single,1,9/23/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
12/4/2023,25,Merry Christmas Everyone,Shakin' Stevens,86,220160,album,13,11/25/1991,FALSE,https://i.scdn.co/image/ab67616d0000b273d962f3b4235f8c6429a829fb
12/4/2023,26,I Wanna Be Yours,Arctic Monkeys,95,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
12/4/2023,27,QLONA,KAROL G,93,172797,album,9,8/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
12/4/2023,28,PERRO NEGRO,Bad Bunny,97,162767,album,22,10/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
12/4/2023,29,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,94,191466,single,1,8/30/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
12/4/2023,30,HARLEY QUINN,Fuerza Regida,94,143327,album,30,10/20/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ad57982065339f7dc2058efe
12/4/2023,31,Strangers,Kenya Grace,97,172964,single,1,9/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
12/4/2023,32,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,93,244684,single,3,6/23/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
12/4/2023,33,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,87,214333,compilation,119,10/5/2010,FALSE,https://i.scdn.co/image/ab67616d0000b27361a389971d7842d02b0623ab
12/4/2023,34,Kill Bill,SZA,91,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
12/4/2023,35,Water,Tyla,95,200255,single,1,7/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
12/4/2023,36,A Holly Jolly Christmas,Burl Ives,87,135533,album,12,10/1/1965,FALSE,https://i.scdn.co/image/ab67616d0000b273efe2a536761d4f8e8401ae62
12/4/2023,37,Driving Home for Christmas,Chris Rea,70,239946,compilation,13,10/17/1988,FALSE,https://i.scdn.co/image/ab67616d0000b273074c5d0ef113a4c2f64fedeb
12/4/2023,38,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,86,155453,album,14,11/8/1994,FALSE,https://i.scdn.co/image/ab67616d0000b273df1066335619efa75889bcfc
12/4/2023,39,Agora Hills,Doja Cat,84,265360,album,15,9/20/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
12/4/2023,40,MONACO,Bad Bunny,97,267194,album,22,10/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
12/4/2023,41,The Christmas Song (Merry Christmas To You),Nat King Cole,86,192160,album,19,1962,FALSE,https://i.scdn.co/image/ab67616d0000b27330dc6027fd140c7ba68e900c
12/4/2023,42,vampire,Olivia Rodrigo,94,219724,album,12,9/8/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
12/4/2023,43,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,86,227653,album,19,5/16/1980,FALSE,https://i.scdn.co/image/ab67616d0000b2733cef016d13d82873d45af84a
12/4/2023,44,Starboy,The Weeknd,93,230453,album,18,11/25/2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
12/4/2023,45,Según Quién,Maluma,90,142334,album,25,8/25/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
12/4/2023,46,Stick Season,Noah Kahan,92,182346,album,14,10/14/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
12/4/2023,47,Daylight,David Kushner,94,212953,single,1,4/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
12/4/2023,48,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,94,229477,album,21,10/26/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac
12/4/2023,49,As It Was,Harry Styles,94,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
12/4/2023,50,White Christmas - 1947 Version,Bing Crosby & Fred Astaire,86,177480,album,12,1/1/1942,FALSE,https://i.scdn.co/image/ab67616d0000b2735e8ed9b5848e7139dc087c48
12/5/2023,1,All I Want for Christmas Is You,Mariah Carey,96,241106,album,10,10/28/1994,FALSE,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f
12/5/2023,2,Last Christmas - Single Version,Wham!,85,265960,album,16,7/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734b68569ae3fdd6fcd0f98615
12/5/2023,3,Rockin' Around The Christmas Tree,Brenda Lee,94,126266,album,12,10/19/1964,FALSE,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3
12/5/2023,4,greedy,Tate McRae,100,131872,single,1,9/15/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
12/5/2023,5,My Love Mine All Mine,Mitski,98,137773,album,11,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
12/5/2023,6,Cruel Summer,Taylor Swift,99,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
12/5/2023,7,Jingle Bell Rock,Bobby Helms,90,130973,single,2,12/2/1957,FALSE,https://i.scdn.co/image/ab67616d0000b273fd56f3c7a294f5cfe51c7b17
12/5/2023,8,Lovin On Me,Jack Harlow,95,138411,single,1,11/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
12/5/2023,9,Seven (feat. Latto) (Explicit Ver.),Jung Kook,90,183550,album,11,11/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
12/5/2023,10,Santa Tell Me,Ariana Grande,93,204093,single,1,11/24/2014,FALSE,https://i.scdn.co/image/ab67616d0000b273a1db745e63940bc06985dea5
12/5/2023,11,You’re Losing Me (From The Vault),Taylor Swift,90,277831,single,1,11/29/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734fe1868aa6838eb595f3673a
12/5/2023,12,It's Beginning to Look a Lot like Christmas,Michael Bublé,83,207199,album,21,10/14/2011,FALSE,https://i.scdn.co/image/ab67616d0000b2732ead7786631d8dd3b59be4f0
12/5/2023,13,Standing Next to You,Jung Kook,98,206019,album,11,11/3/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
12/5/2023,14,Si No Estás,iñigo quintero,98,184061,single,1,9/23/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
12/5/2023,15,Paint The Town Red,Doja Cat,88,230480,album,15,9/20/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
12/5/2023,16,It's the Most Wonderful Time of the Year,Andy Williams,77,151000,album,12,1963,FALSE,https://i.scdn.co/image/ab67616d0000b273585897779cf3591ba0f07650
12/5/2023,17,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,92,117146,album,12,1/1/1959,FALSE,https://i.scdn.co/image/ab67616d0000b2736d88028a85c771f37374c8ea
12/5/2023,18,Snowman,Sia,91,165900,album,13,11/1/2018,FALSE,https://i.scdn.co/image/ab67616d0000b273d1410c1372fab1e516328fa8
12/5/2023,19,I Wanna Be Yours,Arctic Monkeys,95,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
12/5/2023,20,PERRO NEGRO,Bad Bunny,97,162767,album,22,10/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
12/5/2023,21,QLONA,KAROL G,93,172797,album,9,8/10/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
12/5/2023,22,Strangers,Kenya Grace,97,172964,single,1,9/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
12/5/2023,23,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,93,244684,single,3,6/23/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
12/5/2023,24,Underneath the Tree,Kelly Clarkson,82,229640,album,14,10/29/2013,FALSE,https://i.scdn.co/image/ab67616d0000b273f54a315f1d2445791fe601a7
12/5/2023,25,Water,Tyla,95,200255,single,1,7/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
12/5/2023,26,Holly Jolly Christmas,Michael Bublé,79,119786,album,16,10/14/2011,FALSE,https://i.scdn.co/image/ab67616d0000b27395517befb15ad5d63af701ab
12/5/2023,27,Heather,Conan Gray,89,198040,album,12,3/20/2020,FALSE,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43
12/5/2023,28,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,95,191466,single,1,8/30/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
